Queue;StartInterval;EndInterval;Contacts abandoned in 20 seconds;Contacts abandoned in 30 seconds;Contacts abandoned in 45 seconds;Contacts abandoned in 60 seconds;Contacts abandoned in 90 seconds;Contacts abandoned in 180 seconds;Contacts answered in 20 seconds;Contacts answered in 30 seconds;Contacts answered in 45 seconds;Contacts answered in 60 seconds;Contacts answered in 90 seconds;Contacts answered in 180 seconds;Service level 60 seconds;Service level 120 seconds;Agent interaction time;API contacts;API contacts handled;Average agent interaction time;Average customer hold time;Average handle time;Average queue abandon time;Average queue answer time;Callback contacts;Callback contacts handled;Contacts abandoned;Contacts handled incoming;Contacts handled outbound;Contacts put on hold;Contacts queued;Contacts abandoned 40 seconds;Contacts answered 40 seconds
Viatris - French;2026-02-11T15:00:00.000+01:00;2026-02-11T15:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;402;;;402;;405;;2;;;;1;;;1;;1
Viatris - French;2026-02-11T15:30:00.000+01:00;2026-02-11T16:00:00.000+01:00;;;;;;;4;4;4;4;4;4;100.00%;100.00%;1228;;;307;121;340;;2;;;;4;;1;4;;4
Viatris - French;2026-02-11T17:30:00.000+01:00;2026-02-11T18:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;488;;;488;95;587;;2;;;;1;;1;1;;1
Viatris - French;2026-02-12T08:30:00.000+01:00;2026-02-12T09:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;621;;;621;;622;;2;;;;1;;;1;;1
Viatris - French;2026-02-12T09:00:00.000+01:00;2026-02-12T09:30:00.000+01:00;;;;;;;4;4;4;4;4;4;100.00%;100.00%;2182;;;545;95;571;;2;;;;4;;1;4;;4
Viatris - French;2026-02-12T09:30:00.000+01:00;2026-02-12T10:00:00.000+01:00;;;;;;;3;3;3;3;3;3;100.00%;100.00%;1222;;;407;127;451;;2;;;;3;;1;3;;3
Viatris - French;2026-02-12T10:00:00.000+01:00;2026-02-12T10:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;136;;;136;126;265;;1;;;;1;;1;1;;1
Viatris - French;2026-02-12T10:30:00.000+01:00;2026-02-12T11:00:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;588;;;196;;197;;2;;;;2;1;;2;;2
Viatris - French;2026-02-12T11:00:00.000+01:00;2026-02-12T11:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;374;;;374;;377;;2;;;;1;;;1;;1
Viatris - French;2026-02-12T13:30:00.000+01:00;2026-02-12T14:00:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;714;;;357;;359;;2;;;;2;;;2;;2
Viatris - French;2026-02-12T14:00:00.000+01:00;2026-02-12T14:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;398;;;398;;398;;2;;;;1;;;1;;1
Viatris - French;2026-02-12T14:30:00.000+01:00;2026-02-12T15:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;164;;;164;23;190;;1;;;;1;;1;1;;1
Viatris - French;2026-02-12T15:00:00.000+01:00;2026-02-12T15:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;225;;;225;104;332;;3;;;;1;;1;1;;1
Viatris - French;2026-02-12T16:00:00.000+01:00;2026-02-12T16:30:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;294;;;147;41;190;;2;;;;2;;2;2;;2
Viatris - French;2026-02-12T16:30:00.000+01:00;2026-02-12T17:00:00.000+01:00;1;1;1;1;1;1;;;;;;;100.00%;100.00%;;;;;;;2;;;;1;;;;1;1;
Viatris - French;2026-02-12T17:00:00.000+01:00;2026-02-12T17:30:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;578;;;289;305;444;;1;;;;2;;1;2;;2
Viatris - French;2026-02-12T18:00:00.000+01:00;2026-02-12T18:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;322;;;322;;325;;3;;;;1;;;1;;1
Viatris - French;2026-02-12T18:30:00.000+01:00;2026-02-12T19:00:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;2201;;;1100;;1103;;3;;;;2;;;2;;2
Viatris - German;2026-02-10T10:00:00.000+01:00;2026-02-10T10:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;365;;;365;;368;;2;;;;1;;;1;;1
Viatris - German;2026-02-10T16:00:00.000+01:00;2026-02-10T16:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;387;;;387;;390;;2;;;;1;;;1;;1
Viatris - German;2026-02-11T12:30:00.000+01:00;2026-02-11T13:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;300;;;300;164;466;;2;;;;1;;1;1;;1
Viatris - German;2026-02-11T13:00:00.000+01:00;2026-02-11T13:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;39;;;39;;56;;2;;;;1;;;1;;1
Viatris - Hungarian;2026-02-10T14:30:00.000+01:00;2026-02-10T15:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;136;;;136;;137;;13;;;;1;;;1;;1
Viatris - Hungarian;2026-02-11T09:00:00.000+01:00;2026-02-11T09:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;168;;;168;271;560;;7;;;;1;;1;1;;1
Viatris - Italian;2026-02-10T08:30:00.000+01:00;2026-02-10T09:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;1477;;;1477;;1478;;1;;;;1;;;1;;1
Viatris - Italian;2026-02-10T10:00:00.000+01:00;2026-02-10T10:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;716;;;716;;717;;1;;;;1;;;1;;1
Viatris - Italian;2026-02-10T12:00:00.000+01:00;2026-02-10T12:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;105;;;105;;106;;2;;;;1;;;1;;1
Viatris - Italian;2026-02-10T14:00:00.000+01:00;2026-02-10T14:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;286;;;143;;144;;1;;;;1;1;;1;;1
Viatris - Italian;2026-02-10T14:30:00.000+01:00;2026-02-10T15:00:00.000+01:00;;;;;;;;;;;;;;;351;;;351;;352;;;;;;;1;;;;
Viatris - Italian;2026-02-10T15:30:00.000+01:00;2026-02-10T16:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;123;;;123;;124;;2;;;;1;;;1;;1
Viatris - Italian;2026-02-10T16:00:00.000+01:00;2026-02-10T16:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;267;;;133;;134;;1;;;;1;1;;1;;1
Viatris - Italian;2026-02-10T16:30:00.000+01:00;2026-02-10T17:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;62;;;62;;63;;2;;;;1;;;1;;1
Viatris - Italian;2026-02-11T08:30:00.000+01:00;2026-02-11T09:00:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;224;;;112;;114;;12;;;;2;;;2;;2
Viatris - Italian;2026-02-11T09:00:00.000+01:00;2026-02-11T09:30:00.000+01:00;;;;;;;2;3;3;3;3;3;100.00%;100.00%;915;;;305;;306;;12;;;;3;;;3;;3
Viatris - Italian;2026-02-11T09:30:00.000+01:00;2026-02-11T10:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;661;;;661;18;681;;2;;;;1;;1;1;;1
Viatris - Italian;2026-02-11T10:00:00.000+01:00;2026-02-11T10:30:00.000+01:00;;;;;;;5;5;5;5;5;5;100.00%;100.00%;1034;;;172;100;206;;6;;;;5;1;2;5;;5
Viatris - Italian;2026-02-11T10:30:00.000+01:00;2026-02-11T11:00:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;385;;;128;;129;;5;;;;2;1;;2;;2
Viatris - Italian;2026-02-11T11:00:00.000+01:00;2026-02-11T11:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;111;;;111;;114;;8;;;;1;;;1;;1
Viatris - Italian;2026-02-11T11:30:00.000+01:00;2026-02-11T12:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;120;;;40;;41;;3;;;;1;2;;1;;1
Viatris - Italian;2026-02-11T13:30:00.000+01:00;2026-02-11T14:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;124;;;124;;125;;3;;;;1;;;1;;1
Viatris - Italian;2026-02-11T14:00:00.000+01:00;2026-02-11T14:30:00.000+01:00;1;1;1;1;1;1;;;;;;;100.00%;100.00%;;;;;;;1;;;;1;;;;1;1;
Viatris - Italian;2026-02-11T15:00:00.000+01:00;2026-02-11T15:30:00.000+01:00;;;;;;;;1;1;1;1;1;100.00%;100.00%;174;;;174;;175;;20;;;;1;;;1;;1
Viatris - Italian;2026-02-11T16:00:00.000+01:00;2026-02-11T16:30:00.000+01:00;;;;;;;3;3;3;3;3;3;100.00%;100.00%;391;;;97;;99;;7;;;;3;1;;3;;3
Viatris - Italian;2026-02-11T17:00:00.000+01:00;2026-02-11T17:30:00.000+01:00;;;;;;;;;;;;;;;32;;;32;;33;;;;;;;1;;;;
Viatris - Italian;2026-02-11T17:30:00.000+01:00;2026-02-11T18:00:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;308;;;154;;155;;2;;;;2;;;2;;2
Viatris - Italian;2026-02-12T08:00:00.000+01:00;2026-02-12T08:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;545;;;272;;274;;13;;;;1;1;;1;;1
Viatris - Italian;2026-02-12T09:00:00.000+01:00;2026-02-12T09:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;232;;;232;;233;;2;;;;1;;;1;;1
Viatris - Italian;2026-02-12T09:30:00.000+01:00;2026-02-12T10:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;34;;;34;;35;;2;;;;1;;;1;;1
Viatris - Italian;2026-02-12T10:00:00.000+01:00;2026-02-12T10:30:00.000+01:00;;;;;;;4;4;4;4;4;4;100.00%;100.00%;513;;;102;33;110;;7;;;;4;1;1;4;;4
Viatris - Italian;2026-02-12T10:30:00.000+01:00;2026-02-12T11:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;752;;;250;;251;;1;;;;1;2;;1;;1
Viatris - Italian;2026-02-12T11:00:00.000+01:00;2026-02-12T11:30:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;1545;;;772;;773;;2;;;;2;;;2;;2
Viatris - Italian;2026-02-12T11:30:00.000+01:00;2026-02-12T12:00:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;290;;;145;;167;;5;;;;2;;;2;;2
Viatris - Italian;2026-02-12T12:00:00.000+01:00;2026-02-12T12:30:00.000+01:00;;;;;;;;;;;;;;;241;;;241;;242;;;;;;;1;;;;
Viatris - Italian;2026-02-12T14:30:00.000+01:00;2026-02-12T15:00:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;264;;;88;;89;;2;;;;2;1;;2;;2
Viatris - Italian;2026-02-12T15:30:00.000+01:00;2026-02-12T16:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;296;;;296;;297;;1;;;;1;;;1;;1
Viatris - Italian;2026-02-12T17:00:00.000+01:00;2026-02-12T17:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;526;;;526;;527;;3;;;;1;;;1;;1
Viatris - Portuguese;2026-02-10T14:30:00.000+01:00;2026-02-10T15:00:00.000+01:00;;;;;;;;;;;;;;;1;;;1;;4;;;;;;;1;;;;
Viatris - Portuguese;2026-02-10T15:30:00.000+01:00;2026-02-10T16:00:00.000+01:00;;;;;;;;;;;;;;;152;;;50;;52;;;;;;;3;;;;
Viatris - Portuguese;2026-02-12T12:00:00.000+01:00;2026-02-12T12:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;1242;;;1242;;1244;;3;;;;1;;;1;;1
Viatris - Spanish;2026-02-10T09:00:00.000+01:00;2026-02-10T09:30:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;419;;;209;221;321;;7;;;;2;;1;2;;2
Viatris - Spanish;2026-02-10T12:00:00.000+01:00;2026-02-10T12:30:00.000+01:00;;;;;;;1;1;1;1;1;1;50.00%;50.00%;70;;;70;;1081;727;2;;;1;1;;;2;;1
Viatris - Spanish;2026-02-10T13:00:00.000+01:00;2026-02-10T13:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;1521;;;1521;;1522;;2;;;;1;;;1;;1
Viatris - Spanish;2026-02-10T13:30:00.000+01:00;2026-02-10T14:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;133;;;133;;163;;6;;;;1;;;1;;1
Viatris - Spanish;2026-02-10T16:30:00.000+01:00;2026-02-10T17:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;1305;;;1305;;1306;;3;;;;1;;;1;;1
Viatris - Spanish;2026-02-10T18:00:00.000+01:00;2026-02-10T18:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;303;;;303;198;534;;4;;;;1;;1;1;;1
Viatris - Spanish;2026-02-11T09:00:00.000+01:00;2026-02-11T09:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;171;;;171;;172;;3;;;;1;;;1;;1
Viatris - Spanish;2026-02-11T11:00:00.000+01:00;2026-02-11T11:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;269;;;269;77;348;;2;;;;1;;1;1;;1
Viatris - Spanish;2026-02-11T14:30:00.000+01:00;2026-02-11T15:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;29;;;29;;32;;2;;;;1;;;1;;1
Viatris - Spanish;2026-02-11T15:00:00.000+01:00;2026-02-11T15:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;285;;;285;;287;;3;;;;1;;;1;;1
Viatris - Spanish;2026-02-12T08:30:00.000+01:00;2026-02-12T09:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;590;;;590;;592;;2;;;;1;;;1;;1
Viatris - Spanish;2026-02-12T12:30:00.000+01:00;2026-02-12T13:00:00.000+01:00;;;;;;;;;;;;1;0.00%;0.00%;279;;;279;;280;;156;;;;1;;;1;;
Viatris - Spanish;2026-02-12T17:00:00.000+01:00;2026-02-12T17:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;1589;;;1589;;1595;;3;;;;1;;;1;;1
XPO ES Default;2026-02-10T08:00:00.000+01:00;2026-02-10T08:30:00.000+01:00;;;;;;;;;;;;;50.00%;100.00%;;;;;;;;;2;;;;;;2;;
XPO ES Default;2026-02-10T08:30:00.000+01:00;2026-02-10T09:00:00.000+01:00;1;1;1;1;1;1;1;1;1;1;1;1;100.00%;100.00%;164;;;164;;166;4;4;2;;1;1;;;3;1;1
XPO ES Default;2026-02-10T09:30:00.000+01:00;2026-02-10T10:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;558;;;558;112;673;;2;;;;1;;1;1;;1
XPO ES Default;2026-02-10T10:30:00.000+01:00;2026-02-10T11:00:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;323;;;161;99;213;;2;;;;2;;1;2;;2
XPO ES Default;2026-02-10T13:00:00.000+01:00;2026-02-10T13:30:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;411;;;205;;230;;2;;;;2;;;2;;2
XPO ES Default;2026-02-10T14:00:00.000+01:00;2026-02-10T14:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;175;;;175;;179;;2;;;;1;;;1;;1
XPO ES Default;2026-02-10T15:00:00.000+01:00;2026-02-10T15:30:00.000+01:00;;;;;;;;;;;;1;0.00%;0.00%;392;;;392;;393;;126;;;;1;;;1;;
XPO ES Default;2026-02-11T08:30:00.000+01:00;2026-02-11T09:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;604;;;604;166;778;;2;;;;1;;1;1;;1
XPO ES Default;2026-02-11T09:30:00.000+01:00;2026-02-11T10:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;183;;;183;;186;;2;;;;1;;;1;;1
XPO ES Default;2026-02-11T11:00:00.000+01:00;2026-02-11T11:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;689;;;689;168;859;;2;;;;1;;1;1;;1
XPO ES Default;2026-02-11T12:00:00.000+01:00;2026-02-11T12:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;143;;;143;;145;;2;;;;1;;;1;;1
XPO ES Default;2026-02-11T14:00:00.000+01:00;2026-02-11T14:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;227;;;227;;229;;2;;;;1;;;1;;1
XPO ES Default;2026-02-11T15:00:00.000+01:00;2026-02-11T15:30:00.000+01:00;;;;;;;1;1;1;1;1;1;50.00%;50.00%;117;;;117;;118;191;2;;;1;1;;;2;;1
XPO ES Default;2026-02-11T16:30:00.000+01:00;2026-02-11T17:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;587;;;587;;587;;2;;;;1;;;1;;1
XPO ES Default;2026-02-12T08:30:00.000+01:00;2026-02-12T09:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;159;;;159;;161;;1;;;;1;;;1;;1
XPO ES Default;2026-02-12T10:30:00.000+01:00;2026-02-12T11:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;1410;;;1410;139;1552;;2;;;;1;;1;1;;1
XPO ES Default;2026-02-12T12:30:00.000+01:00;2026-02-12T13:00:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;242;;;121;;123;;3;;;;2;;;2;;2
XPO ES Default;2026-02-12T15:30:00.000+01:00;2026-02-12T16:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;3245;;;3245;125;3372;;2;;;;1;;1;1;;1
XPO ES MFA Password;2026-02-10T08:00:00.000+01:00;2026-02-10T08:30:00.000+01:00;;;;;;;1;1;1;1;1;1;50.00%;50.00%;590;;;295;118;355;;307;1;1;;1;;1;2;;1
XPO ES MFA Password;2026-02-10T09:30:00.000+01:00;2026-02-10T10:00:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;1492;;;746;99;798;;2;;;;2;;1;2;;2
XPO ES MFA Password;2026-02-10T10:30:00.000+01:00;2026-02-10T11:00:00.000+01:00;;;;;;;3;3;3;4;4;4;100.00%;100.00%;1152;;;288;86;312;;14;;;;4;;1;4;;3
XPO ES MFA Password;2026-02-10T12:00:00.000+01:00;2026-02-10T12:30:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;513;;;256;80;297;;2;;;;2;;1;2;;2
XPO ES MFA Password;2026-02-10T15:00:00.000+01:00;2026-02-10T15:30:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;877;;;438;127;504;;2;;;;2;;1;2;;2
XPO ES MFA Password;2026-02-10T15:30:00.000+01:00;2026-02-10T16:00:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;560;;;280;88;325;;2;;;;2;;1;2;;2
XPO ES MFA Password;2026-02-10T17:30:00.000+01:00;2026-02-10T18:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;193;;;193;;196;;3;;;;1;;;1;;1
XPO ES MFA Password;2026-02-11T09:00:00.000+01:00;2026-02-11T09:30:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;466;;;233;;235;;2;;;;2;;;2;;2
XPO ES MFA Password;2026-02-11T10:00:00.000+01:00;2026-02-11T10:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;104;;;104;;106;;1;;;;1;;;1;;1
XPO ES MFA Password;2026-02-11T11:30:00.000+01:00;2026-02-11T12:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;230;;;230;;233;;2;;;;1;;;1;;1
XPO ES MFA Password;2026-02-11T12:00:00.000+01:00;2026-02-11T12:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;153;;;153;;154;;2;;;;1;;;1;;1
XPO ES MFA Password;2026-02-11T12:30:00.000+01:00;2026-02-11T13:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;211;;;211;;213;;2;;;;1;;;1;;1
XPO ES MFA Password;2026-02-11T14:00:00.000+01:00;2026-02-11T14:30:00.000+01:00;;;;;;;;1;1;1;1;1;100.00%;100.00%;573;;;573;157;734;;22;;;;1;;1;1;;1
XPO ES MFA Password;2026-02-11T14:30:00.000+01:00;2026-02-11T15:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;141;;;141;;145;;2;;;;1;;;1;;1
XPO ES MFA Password;2026-02-11T15:00:00.000+01:00;2026-02-11T15:30:00.000+01:00;1;1;1;1;1;1;1;1;1;1;1;1;100.00%;100.00%;970;;;970;;971;14;2;;;1;1;;;2;1;1
XPO ES MFA Password;2026-02-11T15:30:00.000+01:00;2026-02-11T16:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;2723;;;2723;382;3107;;2;;;;1;;1;1;;1
XPO ES MFA Password;2026-02-11T19:30:00.000+01:00;2026-02-11T20:00:00.000+01:00;;;;;;;;;;;;;0.00%;0.00%;344;;;344;;350;;281;;;;1;;;1;;
XPO ES MFA Password;2026-02-12T09:00:00.000+01:00;2026-02-12T09:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;362;;;362;;365;;2;;;;1;;;1;;1
XPO ES MFA Password;2026-02-12T11:00:00.000+01:00;2026-02-12T11:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;210;;;210;;211;;2;;;;1;;;1;;1
XPO ES MFA Password;2026-02-12T12:00:00.000+01:00;2026-02-12T12:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;214;;;214;;216;;1;;;;1;;;1;;1
XPO ES MFA Password;2026-02-12T14:00:00.000+01:00;2026-02-12T14:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;175;;;175;85;262;;2;;;;1;;1;1;;1
XPO ES MFA Password;2026-02-12T19:00:00.000+01:00;2026-02-12T19:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;1891;;;1891;;1903;;6;;;;1;;;1;;1
XPO FR All Other Issues;2026-02-10T13:30:00.000+01:00;2026-02-10T14:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;653;;;653;;654;;3;;;;1;;;1;;1
XPO FR All Other Issues;2026-02-12T16:00:00.000+01:00;2026-02-12T16:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;4707;;;4707;;4710;;4;;;;1;;;1;;1
XPO FR Default OOH;2026-02-10T07:00:00.000+01:00;2026-02-10T07:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;1661;;;1661;;1664;;3;;;;1;;;1;;1
XPO FR Default OOH;2026-02-11T06:00:00.000+01:00;2026-02-11T06:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;0;;;0;;3;;3;;;;1;;;1;;1
XPO FR Default OOH;2026-02-11T08:00:00.000+01:00;2026-02-11T08:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;1167;;;1167;;1170;;3;;;;1;;;1;;1
XPO FR Default;2026-02-10T08:00:00.000+01:00;2026-02-10T08:30:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;761;;;126;;129;;3;;;;2;4;;2;;2
XPO FR Default;2026-02-10T08:30:00.000+01:00;2026-02-10T09:00:00.000+01:00;;;;;;;6;6;6;6;6;6;100.00%;100.00%;4084;;;408;;413;;4;;;;6;4;;6;;6
XPO FR Default;2026-02-10T09:00:00.000+01:00;2026-02-10T09:30:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;849;;;424;;427;;3;;;;2;;;2;;2
XPO FR Default;2026-02-10T09:30:00.000+01:00;2026-02-10T10:00:00.000+01:00;;;;;;;6;6;6;6;6;6;100.00%;100.00%;3646;;;405;;416;;4;;;;6;3;;6;;6
XPO FR Default;2026-02-10T10:00:00.000+01:00;2026-02-10T10:30:00.000+01:00;;;;;;;2;2;2;2;3;3;66.67%;100.00%;2924;;;487;101;528;;28;;;;3;3;1;3;;2
XPO FR Default;2026-02-10T10:30:00.000+01:00;2026-02-10T11:00:00.000+01:00;;;;;;;5;5;5;5;5;5;100.00%;100.00%;2067;;;344;;346;;4;;;;5;1;;5;;5
XPO FR Default;2026-02-10T11:00:00.000+01:00;2026-02-10T11:30:00.000+01:00;;;;;;;4;4;4;4;4;5;80.00%;80.00%;6159;;;559;269;600;;28;;;;5;6;1;5;;4
XPO FR Default;2026-02-10T11:30:00.000+01:00;2026-02-10T12:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;1196;;;598;;599;;3;;;;1;1;;1;;1
XPO FR Default;2026-02-10T12:00:00.000+01:00;2026-02-10T12:30:00.000+01:00;;;;;;;4;4;4;4;4;4;100.00%;100.00%;2395;;;399;;419;;3;;;;4;2;;4;;4
XPO FR Default;2026-02-10T12:30:00.000+01:00;2026-02-10T13:00:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;859;;;286;;316;;4;;;;1;2;;1;;1
XPO FR Default;2026-02-10T13:30:00.000+01:00;2026-02-10T14:00:00.000+01:00;;;;;;;3;3;3;3;3;4;75.00%;75.00%;1405;;;351;;353;;40;;;;4;;;4;;3
XPO FR Default;2026-02-10T14:00:00.000+01:00;2026-02-10T14:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;652;;;652;;655;;3;;;;1;;;1;;1
XPO FR Default;2026-02-10T14:30:00.000+01:00;2026-02-10T15:00:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;2712;;;904;150;955;;3;;;;2;1;1;2;;2
XPO FR Default;2026-02-10T15:00:00.000+01:00;2026-02-10T15:30:00.000+01:00;;;;;;;;;;;;;;;3855;;;771;;772;;;;;;;5;;;;
XPO FR Default;2026-02-10T15:30:00.000+01:00;2026-02-10T16:00:00.000+01:00;;;;;;;3;3;3;3;3;3;100.00%;100.00%;916;;;229;;231;;7;;;;3;1;;3;;3
XPO FR Default;2026-02-10T16:00:00.000+01:00;2026-02-10T16:30:00.000+01:00;;;;;;;4;4;4;4;4;4;100.00%;100.00%;1354;;;193;;197;;3;;;;4;3;;4;;4
XPO FR Default;2026-02-10T16:30:00.000+01:00;2026-02-10T17:00:00.000+01:00;;;;;;;2;2;2;2;2;2;100.00%;100.00%;634;;;158;;184;;3;;;;2;2;;2;;2
XPO FR Default;2026-02-11T08:00:00.000+01:00;2026-02-11T08:30:00.000+01:00;;;;;;;1;1;1;1;1;1;100.00%;100.00%;79;;;79;;79;;3;;;;1;;;1;;1
XPO FR Default;2026-02-11T08:30:00.000+01:00;2026-02-11T09:00:00.000+01:00;1;1;1;1;1;1;2;2;2;2;2;2;100.00%;100.00%;2671;;;1335;;1337;1;3;;;1;2;;;3;1;2
XPO FR Default;2026-02-11T09:00:00.000+01:00;2026-02-11T09:30:00.000+01:00;;;;;1;1;3;3;3;3;3;3;75.00%;100.00%;1709;;;284;;286;85;3;;;1;3;3;;4;;3
